timestamp,batch_id,crypto_id,currency,current_price,market_cap,total_volume
2026-02-01 23:15,7AM,ethereum,huf,786163.0886215148,94805905229978.31,15630824063904.83
2026-02-01 23:15,7AM,ethereum,idr,40993243.493512124,4943505506637158.0,815044850273276.9
2026-02-01 23:15,7AM,ethereum,ils,7553.26814154088,910872608963.5718,150177243293.0424
2026-02-01 23:15,7AM,ethereum,inr,224065.64499097393,27020788194922.746,4454967075292.708
2026-02-01 23:15,7AM,ethereum,jpy,378185.7969060441,45606627097777.26,7519248538202.412
2026-02-01 23:15,7AM,ethereum,krw,3545627.789546156,427578522906615.8,70495657932331.78
2026-02-01 23:15,7AM,ethereum,kwd,750.0906962189609,90455820794.53166,14913617637.694822
2026-02-01 23:15,7AM,ethereum,lkr,755910.2533301217,91157619680725.33,15029324511562.307
2026-02-01 23:15,7AM,ethereum,ltc,41.18343471911751,4959219602.017339,818826311.943207
2026-02-01 23:15,7AM,ethereum,mmk,5132006.558680425,618884980080923.1,102036705582547.11
2026-02-01 23:15,7AM,ethereum,mxn,42685.664343022196,5147599915278.54,848694271015.176
2026-02-01 23:15,7AM,ethereum,myr,9633.96821482844,1161790843125.387,191546594317.06308
2026-02-01 23:15,7AM,ethereum,ngn,3388458.713976493,408625004610980.75,67370756491304.33
2026-02-01 23:15,7AM,ethereum,nok,23566.807583863687,2841996220258.2725,468565146879.6143
2026-02-01 23:15,7AM,ethereum,nzd,4059.0092961620167,489488830281.1189,80702924240.9618
2026-02-01 23:15,7AM,ethereum,php,143941.32194386076,17358341448993.334,2861901698762.607
2026-02-01 23:15,7AM,ethereum,pkr,683857.196513093,82468512579419.8,13596735433450.895
2026-02-01 23:15,7AM,ethereum,pln,8690.486970966762,1048013441608.5431,172787904747.63223
2026-02-01 23:15,7AM,ethereum,rub,186009.15614161533,22431435263631.633,3698312011853.749
2026-02-01 23:15,7AM,ethereum,sar,9167.400168678088,1105525919718.43,182270092852.20358
2026-02-01 23:15,7AM,ethereum,sek,21813.044115837074,2630504310307.2886,433696086483.3878
2026-02-01 23:15,7AM,ethereum,sgd,3103.545468292906,374266410878.97723,61705991913.556175
2026-02-01 23:15,7AM,ethereum,sol,23.222614802295336,2797884829.180427,461721761.721206
2026-02-01 23:15,7AM,ethereum,thb,77113.99391967512,9299421589829.355,1533212750978.909
2026-02-01 23:15,7AM,ethereum,try,106285.00447691316,12817246456424.75,2113203010488.5564
2026-02-01 23:15,7AM,ethereum,twd,77223.26931815041,9312599457401.316,1535385410256.3567
2026-02-01 23:15,7AM,ethereum,uah,105558.97426194102,12729692165526.346,2098767773424.4414
2026-02-01 23:15,7AM,ethereum,usd,2443.9290245632774,294721167713.188,48591221287.94092
2026-02-01 23:15,7AM,ethereum,vef,244.71061322952096,29510430523.12151,4865438987.561524
2026-02-01 23:15,7AM,ethereum,vnd,63285542.09106606,7631804637933003.0,1258269675251230.0
2026-02-01 23:15,7AM,ethereum,xag,23.15994227985439,2792931040.25738,460475680.35959786
2026-02-01 23:15,7AM,ethereum,xau,0.498268249527961,60087751.67336477,9906778.196185395
2026-02-01 23:15,7AM,ethereum,xdr,1681.4744914090506,202774352531.19528,33431780661.7504
2026-02-01 23:15,7AM,ethereum,xlm,13546.11742545933,1634537608362.208,269329584778.16235
2026-02-01 23:15,7AM,ethereum,xrp,1488.6126176415626,179369281460.98074,29597220045.605835
2026-02-01 23:15,7AM,ethereum,yfi,0.8572757140092363,103329640.49965334,17044715.09013817
2026-02-01 23:15,7AM,ethereum,zar,39453.543768747,4757828223766.173,784431894949.6608
2026-02-01 23:15,7AM,ethereum,bits,31041.777689497012,3741351860044.563,617185635802.5599
2026-02-01 23:15,7AM,ethereum,link,245.72397017282077,29608967723.79403,4885586975.076977
2026-02-01 23:15,7AM,ethereum,sats,3104177.768949701,374135186004456.25,61718563580256.0
2026-02-01 23:15,7AM,dogecoin,aed,0.38163947530181813,64275065043.0505,10098061036.430058
2026-02-01 23:15,7AM,dogecoin,ars,150.61072731986243,25365600052273.152,3985112693109.9453
2026-02-01 23:15,7AM,dogecoin,aud,0.14930775455496167,25146155616.796215,3950636441.6729884
2026-02-01 23:15,7AM,dogecoin,bch,0.00020558156026752607,34582167.43700143,5439623.723159732
2026-02-01 23:15,7AM,dogecoin,bdt,12.701044456906956,2139088096001.4805,336065660007.5959
2026-02-01 23:15,7AM,dogecoin,bhd,0.039282210945763264,6615842508.369926,1039395003.5240198
2026-02-01 23:15,7AM,dogecoin,bmd,0.10391816890451142,17501719548.82245,2749642215.501718
2026-02-01 23:15,7AM,dogecoin,bnb,0.00013324868146592157,22412195.830900997,3525718.3953588055
2026-02-01 23:15,7AM,dogecoin,brl,0.5464744748181541,92036292591.39268,14459543518.658882
2026-02-01 23:15,7AM,dogecoin,btc,1.3199256871258305e-06,222176.40998113868,34924.82045157298
2026-02-01 23:15,7AM,dogecoin,cad,0.14158330922395146,23845217799.293156,3746250036.5103126
2026-02-01 23:15,7AM,dogecoin,chf,0.0802914379405506,13522546093.921738,2124486311.0274627
2026-02-01 23:15,7AM,dogecoin,clp,90.03781908393582,15164014868686.248,2382372504777.1533
2026-02-01 23:15,7AM,dogecoin,cny,0.7224131306819371,121667578873.52657,19114825271.614063
2026-02-01 23:15,7AM,dogecoin,czk,2.1332841303562624,359284049758.00183,56446030220.92701
2026-02-01 23:15,7AM,dogecoin,dkk,0.65487151680245,110292336252.76941,17327695313.648727
2026-02-01 23:15,7AM,dogecoin,dot,0.06733880170044731,11328502407.15784,1781763611.2024539
2026-02-01 23:15,7AM,dogecoin,eos,1.1264117810547212,189265761725.7596,29804503080.424076
2026-02-01 23:15,7AM,dogecoin,eth,4.256158701081347e-05,7162916.427960822,1126166.2675293896
2026-02-01 23:15,7AM,dogecoin,eur,0.0876670299785483,14764730638.899412,2319642167.272697
2026-02-01 23:15,7AM,dogecoin,gbp,0.07589705033208552,12782450879.360682,2008212190.6605413
2026-02-01 23:15,7AM,dogecoin,gel,0.2800594651976581,47167134184.07652,7410285770.777125
2026-02-01 23:15,7AM,dogecoin,hkd,0.8115957032357889,136687554590.326,21474568220.95764
2026-02-01 23:15,7AM,dogecoin,huf,33.42839657320322,5629953144465.209,884504907882.5923
2026-02-01 23:15,7AM,dogecoin,idr,1743.0714061198219,293565092852173.5,46121123701718.055
2026-02-01 23:15,7AM,dogecoin,ils,0.32117209077050557,54091251980.579414,8498112972.284997
2026-02-01 23:15,7AM,dogecoin,inr,9.527482716496314,1604602277620.893,252094209904.84702
2026-02-01 23:15,7AM,dogecoin,jpy,16.08081704712861,2708303591582.5303,425493384637.81305
2026-02-01 23:15,7AM,dogecoin,krw,150.76344026497605,25391319704236.125,3989153429827.736
2026-02-01 23:15,7AM,dogecoin,kwd,0.03189456440017263,5371627763.924591,843920188.781787
2026-02-01 23:15,7AM,dogecoin,lkr,32.14201746151313,5413303383565.832,850467719314.6062
2026-02-01 23:15,7AM,dogecoin,ltc,0.0017511585165505955,294498258.5709488,46335106.111880735
2026-02-01 23:15,7AM,dogecoin,mmk,218.2177628825835,36751860880572.266,5773973688332.057
2026-02-01 23:15,7AM,dogecoin,mxn,1.8150347380861962,305685033639.733,48025250935.952995
2026-02-01 23:15,7AM,dogecoin,myr,0.4096454218215839,68991778461.45813,10839089613.50777
2026-02-01 23:15,7AM,dogecoin,ngn,144.080462822727,24265784120051.355,3812323938948.822
2026-02-01 23:15,7AM,dogecoin,nok,1.0020829027462037,168769081609.29492,26514799884.08307
2026-02-01 23:15,7AM,dogecoin,nzd,0.17259290649773337,29067800919.539955,4566754272.184889
2026-02-01 23:15,7AM,dogecoin,php,6.120520872644306,1030807614635.3689,161947066135.7235
2026-02-01 23:15,7AM,dogecoin,pkr,29.07825347608545,4897309514524.419,769401483434.2701
2026-02-01 23:15,7AM,dogecoin,pln,0.3695277087978285,62235222127.91569,9777587486.571117
2026-02-01 23:15,7AM,dogecoin,rub,7.909284889795104,1332068178569.7205,209277202020.31326
2026-02-01 23:15,7AM,dogecoin,sar,0.3898065081141926,65650542684.11198,10314158167.788555
2026-02-01 23:15,7AM,dogecoin,sek,0.927511224740326,156209847661.06003,24541656630.23903
2026-02-01 23:15,7AM,dogecoin,sgd,0.13196568269183903,22225433655.049637,3491770649.4656315
2026-02-01 23:15,7AM,dogecoin,sol,0.0009874475007966216,166149571.1019799,26127551.73040953
2026-02-01 23:15,7AM,dogecoin,thb,3.278959807958523,552236779917.5056,86760249973.04153
2026-02-01 23:15,7AM,dogecoin,try,4.5193387108376895,761139264644.84,119580287417.19818
2026-02-01 23:15,7AM,dogecoin,twd,3.2836063010447507,553019334303.6923,86883194725.42325
2026-02-01 23:15,7AM,dogecoin,uah,4.4884672208103815,755939941309.8735,118763437456.02802
2026-02-01 23:15,7AM,dogecoin,usd,0.10391816890451142,17501719548.82245,2749642215.501718
2026-02-01 23:15,7AM,dogecoin,vef,0.010405326252408727,1752447178.4235919,275321675.038187
2026-02-01 23:15,7AM,dogecoin,vnd,2690.9609837823227,453207027716757.6,71201985170416.97
2026-02-01 23:15,7AM,dogecoin,xag,0.0009847826059869804,165855395.33880708,26057039.448046338
2026-02-01 23:15,7AM,dogecoin,xau,2.1186836276251787e-05,3568250.581613923,560597.0548964903
2026-02-01 23:15,7AM,dogecoin,xdr,0.07149788248785084,12041550585.70038,1891811586.7517073
2026-02-01 23:15,7AM,dogecoin,xlm,0.5759936988639748,97065368719.62277,15240612945.313475
2026-02-01 23:15,7AM,dogecoin,xrp,0.06329721357644831,10651664025.90706,1674824454.7433987
2026-02-01 23:15,7AM,dogecoin,yfi,3.6452172526600654e-05,6136126.573933416,964513.0729544809
2026-02-01 23:15,7AM,dogecoin,zar,1.6776019205282897,282538834519.2198,44388821609.52979
2026-02-01 23:15,7AM,dogecoin,bits,1.3199256871258305,222176409981.13867,34924820451.57298
2026-02-01 23:15,7AM,dogecoin,link,0.010448415146126993,1758298710.787819,276461793.6761114
2026-02-01 23:15,7AM,dogecoin,sats,131.99256871258305,22217640998113.867,3492482045157.2983
