timestamp,batch_id,crypto_id,currency,current_price,market_cap,total_volume
2026-02-03 15:39,7AM,ethereum,vnd,60999640.65985253,7361482153798328.0,1338929451985330.2
2026-02-03 15:39,7AM,ethereum,xag,28.457408487952275,3453478405.995592,624634209.9646844
2026-02-03 15:39,7AM,ethereum,xau,0.49216001392260744,59496095.23445846,10802810.157604663
2026-02-03 15:39,7AM,ethereum,xdr,1611.1839937491657,194438886658.49527,35365154260.94842
2026-02-03 15:39,7AM,ethereum,xlm,13125.99681956383,1582413805022.6533,288112905883.83405
2026-02-03 15:39,7AM,ethereum,xrp,1446.9805428509069,174552065194.12408,31760922594.219826
2026-02-03 15:39,7AM,ethereum,yfi,0.800900868224126,96570492.69926514,17579607.8302422
2026-02-03 15:39,7AM,ethereum,zar,37747.62507088314,4551206827445.379,828552535772.0602
2026-02-03 15:39,7AM,ethereum,bits,29768.127085852608,3593163934138.6655,653404211148.4573
2026-02-03 15:39,7AM,ethereum,link,239.02444527888463,28819285237.650555,5246536964.257721
2026-02-03 15:39,7AM,ethereum,sats,2976812.708585261,359316393413866.56,65340421114845.73
2026-02-03 15:39,7AM,dogecoin,aed,0.3963169420660536,66856228848.92734,7609362680.95934
2026-02-03 15:39,7AM,dogecoin,ars,156.68669987255018,26432455221897.008,3008415235536.772
2026-02-03 15:39,7AM,dogecoin,aud,0.15516145515499055,26175037350.476322,2979130239.107843
2026-02-03 15:39,7AM,dogecoin,bch,0.00019967576678344185,33696407.47421672,3833813.715187139
2026-02-03 15:39,7AM,dogecoin,bdt,13.212269069251036,2228828472238.8413,253678146238.8148
2026-02-03 15:39,7AM,dogecoin,bhd,0.040683215590810014,6863008070.434996,781125684.0151354
2026-02-03 15:39,7AM,dogecoin,bmd,0.10791475617863952,18204555166.48805,2071984392.3646946
2026-02-03 15:39,7AM,dogecoin,bnb,0.00013916846477720967,23489775.127692707,2672061.7007223587
2026-02-03 15:39,7AM,dogecoin,brl,0.5677286328654485,95772326070.82181,10900500617.80703
2026-02-03 15:39,7AM,dogecoin,btc,1.369801293807486e-06,231188.70263599884,26300.45233769306
2026-02-03 15:39,7AM,dogecoin,cad,0.14757569528416917,24895493781.489395,2833482168.230957
2026-02-03 15:39,7AM,dogecoin,chf,0.08408782550293298,14184588885.513824,1614502670.436924
2026-02-03 15:39,7AM,dogecoin,clp,93.43444027056395,15761814997197.703,1793959499194.6025
2026-02-03 15:39,7AM,dogecoin,cny,0.7496298537949195,126457942464.00923,14393039581.561352
2026-02-03 15:39,7AM,dogecoin,czk,2.224159707944104,375220458130.7934,42704300729.34535
2026-02-03 15:39,7AM,dogecoin,dkk,0.6832342209084497,115256916329.28629,13118230464.315048
2026-02-03 15:39,7AM,dogecoin,dot,0.06984443304211009,11784792373.772184,1341026753.7208045
2026-02-03 15:39,7AM,dogecoin,eos,1.130013189841487,190720931637.4214,21696473915.41112
2026-02-03 15:39,7AM,dogecoin,eth,4.5993527805774874e-05,7766211.878237751,883084.7155471797
2026-02-03 15:39,7AM,dogecoin,eur,0.09148559786849106,15432001414.631916,1756541344.5023084
2026-02-03 15:39,7AM,dogecoin,gbp,0.07894137078077366,13317542332.04433,1515689734.7650518
2026-02-03 15:39,7AM,dogecoin,gel,0.29083026790143346,49061276173.68528,5583997937.422851
2026-02-03 15:39,7AM,dogecoin,hkd,0.842903815002803,142205792910.77972,16183917851.413929
2026-02-03 15:39,7AM,dogecoin,huf,34.85392895395329,5879596835249.78,669202242236.7631
2026-02-03 15:39,7AM,dogecoin,idr,1809.3203850423047,305221212832371.75,34739304719264.918
2026-02-03 15:39,7AM,dogecoin,ils,0.33462984582117017,56449995388.218124,6424958386.720694
2026-02-03 15:39,7AM,dogecoin,inr,9.760641492418731,1646560144331.961,187406222725.28415
2026-02-03 15:39,7AM,dogecoin,jpy,16.782471221877294,2831624499218.1714,322226724762.9877
2026-02-03 15:39,7AM,dogecoin,krw,156.86920617151748,26462869572213.66,3011919392117.013
2026-02-03 15:39,7AM,dogecoin,kwd,0.0331470965078309,5591711164.938469,636430725.9587394
2026-02-03 15:39,7AM,dogecoin,lkr,33.45400067866514,5643484009604.199,642323345971.4049
2026-02-03 15:39,7AM,dogecoin,ltc,0.0017988489476076749,303393383.7074502,34538251.07564402
2026-02-03 15:39,7AM,dogecoin,mmk,226.61019649952502,38227745394108.24,4350960025526.62
2026-02-03 15:39,7AM,dogecoin,mxn,1.876585271289794,316552947673.19025,36030803670.79173
2026-02-03 15:39,7AM,dogecoin,myr,0.4253460114781076,71753254188.71265,8166726482.505442
2026-02-03 15:39,7AM,dogecoin,ngn,150.10942584448753,25322536236584.863,2882130289779.2896
2026-02-03 15:39,7AM,dogecoin,nok,1.0468136029663704,176614768767.61365,20099025600.084675
2026-02-03 15:39,7AM,dogecoin,nzd,0.17956929096320665,30291360341.946762,3447765453.019711
2026-02-03 15:39,7AM,dogecoin,php,6.355315928787195,1072102681069.3693,122023306907.12598
2026-02-03 15:39,7AM,dogecoin,pkr,30.219644786991694,5097868077705.542,580223081242.0233
2026-02-03 15:39,7AM,dogecoin,pln,0.3862667329083807,65165935901.71895,7416396702.514024
2026-02-03 15:39,7AM,dogecoin,rub,8.250012965265473,1391697737342.7656,158401860006.42584
2026-02-03 15:39,7AM,dogecoin,sar,0.40468141481745995,68267263919.88182,7769962191.211528
2026-02-03 15:39,7AM,dogecoin,sek,0.9676895325033863,163238716995.2643,18579827995.74335
2026-02-03 15:39,7AM,dogecoin,sgd,0.1372704835576462,23156867740.313942,2635620090.6664834
2026-02-03 15:39,7AM,dogecoin,sol,0.001032428157008498,174135027.4282184,19822822.22848481
